"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUN","LANDCOVER","VEGEGAIN1992","PC","A","2019",8.896778047,
"TUN","LANDCOVER","VEGEGAIN2004","PC","A","2018",8.2595705693,
"TUN","LANDCOVER","VEGEGAIN2004","PC","A","2019",9.5390989125,
"TUN","LANDCOVER","VEGELOSS1992","PC","A","2004",17.239562711,
"TUN","LANDCOVER","VEGELOSS1992","PC","A","2018",24.6391157581,
"TUN","LANDCOVER","VEGELOSS1992","PC","A","2019",24.577374521,
"TUN","LANDCOVER","VEGELOSS2004","PC","A","2018",9.4183962076,
"TUN","LANDCOVER","VEGELOSS2004","PC","A","2019",9.4367207107,
"TKM","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.6035194647,
"TKM","LANDCOVER","VEGEGAIN1992","PC","A","2018",3.1930392276,
"TKM","LANDCOVER","VEGEGAIN1992","PC","A","2019",4.2919506857,
"TKM","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.6529277147,
"TKM","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.7643192663,
"TKM","LANDCOVER","VEGELOSS1992","PC","A","2004",1.4208806032,
"TKM","LANDCOVER","VEGELOSS1992","PC","A","2018",1.8827953469,
"TKM","LANDCOVER","VEGELOSS1992","PC","A","2019",1.955296251,
"TKM","LANDCOVER","VEGELOSS2004","PC","A","2018",0.5268141633,
"TKM","LANDCOVER","VEGELOSS2004","PC","A","2019",0.6237920117,
"UGA","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.1013896243,
"UGA","LANDCOVER","VEGEGAIN1992","PC","A","2018",3.7139411846,
"UGA","LANDCOVER","VEGEGAIN1992","PC","A","2019",3.9018942141,
"UGA","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.7815947516,
"UGA","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.9887778808,
"UGA","LANDCOVER","VEGELOSS1992","PC","A","2004",3.3077775355,
"UGA","LANDCOVER","VEGELOSS1992","PC","A","2018",3.4775760111,
"UGA","LANDCOVER","VEGELOSS1992","PC","A","2019",3.4973324375,
"UGA","LANDCOVER","VEGELOSS2004","PC","A","2018",0.3212239298,
"UGA","LANDCOVER","VEGELOSS2004","PC","A","2019",0.3581565746,
"UKR","LANDCOVER","VEGEGAIN1992","PC","A","2004",11.627606284,
"UKR","LANDCOVER","VEGEGAIN1992","PC","A","2018",16.3915583566,
"UKR","LANDCOVER","VEGEGAIN1992","PC","A","2019",16.5934375384,
"UKR","LANDCOVER","VEGEGAIN2004","PC","A","2018",4.6873443534,
"UKR","LANDCOVER","VEGEGAIN2004","PC","A","2019",4.9228285646,
"UKR","LANDCOVER","VEGELOSS1992","PC","A","2004",3.3289837426,
"UKR","LANDCOVER","VEGELOSS1992","PC","A","2018",3.8963871955,
"UKR","LANDCOVER","VEGELOSS1992","PC","A","2019",4.1190492244,
"UKR","LANDCOVER","VEGELOSS2004","PC","A","2018",0.8123655945,
"UKR","LANDCOVER","VEGELOSS2004","PC","A","2019",1.0670401209,
"ARE","LANDCOVER","VEGEGAIN1992","PC","A","2004",1.1698485708,
"ARE","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.4386827127,
"ARE","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.4491840464,
"ARE","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.3016018409,
"ARE","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.3127722794,
"ARE","LANDCOVER","VEGELOSS1992","PC","A","2004",7.1598092958,
"ARE","LANDCOVER","VEGELOSS1992","PC","A","2018",7.9558103879,
"ARE","LANDCOVER","VEGELOSS1992","PC","A","2019",8.0293197236,
"ARE","LANDCOVER","VEGELOSS2004","PC","A","2018",0.8623578562,
"ARE","LANDCOVER","VEGELOSS2004","PC","A","2019",0.940550926,
"URY","LANDCOVER","VEGEGAIN1992","PC","A","2004",1.8362378349,
"URY","LANDCOVER","VEGEGAIN1992","PC","A","2018",4.0329153163,
"URY","LANDCOVER","VEGEGAIN1992","PC","A","2019",4.1081940983,
"URY","LANDCOVER","VEGEGAIN2004","PC","A","2018",2.2740954695,
"URY","LANDCOVER","VEGEGAIN2004","PC","A","2019",2.366926134,
"URY","LANDCOVER","VEGELOSS1992","PC","A","2004",0.5170448557,
"URY","LANDCOVER","VEGELOSS1992","PC","A","2018",0.9087594667,
"URY","LANDCOVER","VEGELOSS1992","PC","A","2019",0.9290910735,
"URY","LANDCOVER","VEGELOSS2004","PC","A","2018",0.4926335201,
"URY","LANDCOVER","VEGELOSS2004","PC","A","2019",0.5312324308,
"UZB","LANDCOVER","VEGEGAIN1992","PC","A","2004",5.3714091591,
"UZB","LANDCOVER","VEGEGAIN1992","PC","A","2018",8.3801340636,
"UZB","LANDCOVER","VEGEGAIN1992","PC","A","2019",8.8342765289,
"UZB","LANDCOVER","VEGEGAIN2004","PC","A","2018",3.1320583281,
"UZB","LANDCOVER","VEGEGAIN2004","PC","A","2019",3.6171607078,
"UZB","LANDCOVER","VEGELOSS1992","PC","A","2004",2.3251497651,
"UZB","LANDCOVER","VEGELOSS1992","PC","A","2018",3.0366479132,
"UZB","LANDCOVER","VEGELOSS1992","PC","A","2019",3.2158688861,
"UZB","LANDCOVER","VEGELOSS2004","PC","A","2018",0.90274232,
"UZB","LANDCOVER","VEGELOSS2004","PC","A","2019",1.1210504521,
"VEN","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.4637058637,
"VEN","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.0639402123,
"VEN","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.0889886003,
"VEN","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.6549666394,
"VEN","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.6871922011,
"VEN","LANDCOVER","VEGELOSS1992","PC","A","2004",0.8930631449,
"VEN","LANDCOVER","VEGELOSS1992","PC","A","2018",1.2457269273,
"VEN","LANDCOVER","VEGELOSS1992","PC","A","2019",1.2814201163,
"VEN","LANDCOVER","VEGELOSS2004","PC","A","2018",0.4063285274,
"VEN","LANDCOVER","VEGELOSS2004","PC","A","2019",0.4492447914,
"VNM","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.5601709017,
"VNM","LANDCOVER","VEGEGAIN1992","PC","A","2018",2.1049390114,
"VNM","LANDCOVER","VEGEGAIN1992","PC","A","2019",2.9080047564,
"VNM","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.8705722582,
"VNM","LANDCOVER","VEGEGAIN2004","PC","A","2019",2.8826275377,
"VNM","LANDCOVER","VEGELOSS1992","PC","A","2004",7.1498438084,
"VNM","LANDCOVER","VEGELOSS1992","PC","A","2018",8.7453365851,
"VNM","LANDCOVER","VEGELOSS1992","PC","A","2019",8.7364934352,
"VNM","LANDCOVER","VEGELOSS2004","PC","A","2018",1.9248753192,
"VNM","LANDCOVER","VEGELOSS2004","PC","A","2019",2.0677452312,
"YEM","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.4345963215,
"YEM","LANDCOVER","VEGEGAIN1992","PC","A","2018",2.0406995971,
"YEM","LANDCOVER","VEGEGAIN1992","PC","A","2019",3.0247030414,
"YEM","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.7290600593,
"YEM","LANDCOVER","VEGEGAIN2004","PC","A","2019",2.7761495118,
"YEM","LANDCOVER","VEGELOSS1992","PC","A","2004",1.9702947851,
"YEM","LANDCOVER","VEGELOSS1992","PC","A","2018",3.1067553261,
"YEM","LANDCOVER","VEGELOSS1992","PC","A","2019",3.0156554511,
"YEM","LANDCOVER","VEGELOSS2004","PC","A","2018",1.2520925418,
"YEM","LANDCOVER","VEGELOSS2004","PC","A","2019",1.2073108263,
"ZMB","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.2301004051,
"ZMB","LANDCOVER","VEGEGAIN1992","PC","A","2018",0.7694141097,
"ZMB","LANDCOVER","VEGEGAIN1992","PC","A","2019",0.7953182221,
"ZMB","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.6602640449,
"ZMB","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.6942242384,
"ZMB","LANDCOVER","VEGELOSS1992","PC","A","2004",2.2002630817,
"ZMB","LANDCOVER","VEGELOSS1992","PC","A","2018",2.4149077795,
"ZMB","LANDCOVER","VEGELOSS1992","PC","A","2019",2.5687335876,
"ZMB","LANDCOVER","VEGELOSS2004","PC","A","2018",0.3290699762,
"ZMB","LANDCOVER","VEGELOSS2004","PC","A","2019",0.4935227822,
"ZWE","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.9185839615,
"ZWE","LANDCOVER","VEGEGAIN1992","PC","A","2018",2.505137808,
"ZWE","LANDCOVER","VEGEGAIN1992","PC","A","2019",2.575783647,
"ZWE","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.7349702599,
"ZWE","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.8141619023,
"ZWE","LANDCOVER","VEGELOSS1992","PC","A","2004",3.1610408571,
"ZWE","LANDCOVER","VEGELOSS1992","PC","A","2018",4.5079504777,
"ZWE","LANDCOVER","VEGELOSS1992","PC","A","2019",4.6081522289,
"ZWE","LANDCOVER","VEGELOSS2004","PC","A","2018",1.4898288435,
"ZWE","LANDCOVER","VEGELOSS2004","PC","A","2019",1.5992543802,
"WLD","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.9303778526,
"WLD","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.8075280178,
"WLD","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.9557015311,
"WLD","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.9951469876,
"WLD","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.1597261492,
"WLD","LANDCOVER","VEGELOSS1992","PC","A","2004",2.1003506323,
"WLD","LANDCOVER","VEGELOSS1992","PC","A","2018",2.9247303257,
"WLD","LANDCOVER","VEGELOSS1992","PC","A","2019",3.0509967504,
"WLD","LANDCOVER","VEGELOSS2004","PC","A","2018",0.9417518067,
"WLD","LANDCOVER","VEGELOSS2004","PC","A","2019",1.0841645385,
"SRB","LANDCOVER","VEGEGAIN1992","PC","A","2004",6.2192097033,
"SRB","LANDCOVER","VEGEGAIN1992","PC","A","2018",9.0351092561,
"SRB","LANDCOVER","VEGEGAIN1992","PC","A","2019",9.190222367,
"SRB","LANDCOVER","VEGEGAIN2004","PC","A","2018",2.9833829392,
"SRB","LANDCOVER","VEGEGAIN2004","PC","A","2019",3.1520796037,
"SRB","LANDCOVER","VEGELOSS1992","PC","A","2004",1.7576426478,
"SRB","LANDCOVER","VEGELOSS1992","PC","A","2018",2.8122282366,
"SRB","LANDCOVER","VEGELOSS1992","PC","A","2019",2.9657351467,
"SRB","LANDCOVER","VEGELOSS2004","PC","A","2018",1.2972949226,
"SRB","LANDCOVER","VEGELOSS2004","PC","A","2019",1.4644539873,
"MNE","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.6711124671,
"MNE","LANDCOVER","VEGEGAIN1992","PC","A","2018",5.8369292014,
"MNE","LANDCOVER","VEGEGAIN1992","PC","A","2019",6.3781254994,
"MNE","LANDCOVER","VEGEGAIN2004","PC","A","2018",3.4402922982,
"MNE","LANDCOVER","VEGEGAIN2004","PC","A","2019",4.0328473755,
"MNE","LANDCOVER","VEGELOSS1992","PC","A","2004",2.26648651,
"MNE","LANDCOVER","VEGELOSS1992","PC","A","2018",2.9805750483,
"MNE","LANDCOVER","VEGELOSS1992","PC","A","2019",3.038690087,
"MNE","LANDCOVER","VEGELOSS2004","PC","A","2018",0.9984444525,
"MNE","LANDCOVER","VEGELOSS2004","PC","A","2019",1.1098650653,
"G20","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.7129236221,
"G20","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.3114842419,
"G20","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.4025947319,
"G20","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.6875402982,
"G20","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.7899769627,
"G20","LANDCOVER","VEGELOSS1992","PC","A","2004",1.7556323501,
"G20","LANDCOVER","VEGELOSS1992","PC","A","2018",2.4386101401,
"G20","LANDCOVER","VEGELOSS1992","PC","A","2019",2.5553709131,
"G20","LANDCOVER","VEGELOSS2004","PC","A","2018",0.7728469686,
"G20","LANDCOVER","VEGELOSS2004","PC","A","2019",0.9012041919,
"EU28","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.0845521522,
"EU28","LANDCOVER","VEGEGAIN1992","PC","A","2018",3.2427762553,
"EU28","LANDCOVER","VEGEGAIN1992","PC","A","2019",3.3579805417,
"EU28","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.2735885612,
"EU28","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.4007302414,
"EU28","LANDCOVER","VEGELOSS1992","PC","A","2004",2.6750468075,
"EU28","LANDCOVER","VEGELOSS1992","PC","A","2018",3.6226718592,
"EU28","LANDCOVER","VEGELOSS1992","PC","A","2019",3.7232647762,
"EU28","LANDCOVER","VEGELOSS2004","PC","A","2018",1.0617385469,
"EU28","LANDCOVER","VEGELOSS2004","PC","A","2019",1.1741820657,
"OECD","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.572275596,
"OECD","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.0312601178,
"OECD","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.0958422747,
"OECD","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.5116949878,
"OECD","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.5834735785,
"OECD","LANDCOVER","VEGELOSS1992","PC","A","2004",1.0373015039,
"OECD","LANDCOVER","VEGELOSS1992","PC","A","2018",1.5382103552,
"OECD","LANDCOVER","VEGELOSS1992","PC","A","2019",1.6332560339,
"OECD","LANDCOVER","VEGELOSS2004","PC","A","2018",0.5538151872,
"OECD","LANDCOVER","VEGELOSS2004","PC","A","2019",0.6561996248,
"OECDE","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.0250856446,
"OECDE","LANDCOVER","VEGEGAIN1992","PC","A","2018",3.2919541153,
"OECDE","LANDCOVER","VEGEGAIN1992","PC","A","2019",3.4198396899,
"OECDE","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.3863513918,
"OECDE","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.5244446372,
"OECDE","LANDCOVER","VEGELOSS1992","PC","A","2004",2.5465254988,
"OECDE","LANDCOVER","VEGELOSS1992","PC","A","2018",3.5507493698,
"OECDE","LANDCOVER","VEGELOSS1992","PC","A","2019",3.6438497487,
"OECDE","LANDCOVER","VEGELOSS2004","PC","A","2018",1.1223300797,
"OECDE","LANDCOVER","VEGELOSS2004","PC","A","2019",1.2254557948,
"EA19","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.0304131819,
"EA19","LANDCOVER","VEGEGAIN1992","PC","A","2018",3.2425482347,
"EA19","LANDCOVER","VEGEGAIN1992","PC","A","2019",3.3666434717,
"EA19","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.3454030541,
"EA19","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.482427887,
"EA19","LANDCOVER","VEGELOSS1992","PC","A","2004",3.0001202114,
"EA19","LANDCOVER","VEGELOSS1992","PC","A","2018",3.8461219061,
"EA19","LANDCOVER","VEGELOSS1992","PC","A","2019",3.9296673142,
"EA19","LANDCOVER","VEGELOSS2004","PC","A","2018",0.9756845093,
"EA19","LANDCOVER","VEGELOSS2004","PC","A","2019",1.0717624483,
"FJI","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.2568588765,
"FJI","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.3134546898,
"FJI","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.2960825919,
"FJI","LANDCOVER","VEGEGAIN2004","PC","A","2018",1.1430733353,
"FJI","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.1281879528,
"FJI","LANDCOVER","VEGELOSS1992","PC","A","2004",0.2233555448,
"FJI","LANDCOVER","VEGELOSS1992","PC","A","2018",4.2878060281,
"FJI","LANDCOVER","VEGELOSS1992","PC","A","2019",4.565759595,
"FJI","LANDCOVER","VEGELOSS2004","PC","A","2018",4.1499206113,
"FJI","LANDCOVER","VEGELOSS2004","PC","A","2019",4.4302619827,
"GAB","LANDCOVER","VEGEGAIN1992","PC","A","2004",0.2958701965,
"GAB","LANDCOVER","VEGEGAIN1992","PC","A","2018",0.7700693176,
"GAB","LANDCOVER","VEGEGAIN1992","PC","A","2019",0.841419364,
"GAB","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.6066134096,
"GAB","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.7038219192,
"GAB","LANDCOVER","VEGELOSS1992","PC","A","2004",1.1739961877,
"GAB","LANDCOVER","VEGELOSS1992","PC","A","2018",1.4024271949,
"GAB","LANDCOVER","VEGELOSS1992","PC","A","2019",1.4706670321,
"GAB","LANDCOVER","VEGELOSS2004","PC","A","2018",0.3586680228,
"GAB","LANDCOVER","VEGELOSS2004","PC","A","2019",0.4527387698,
"GNB","LANDCOVER","VEGEGAIN1992","PC","A","2004",1.2741354201,
"GNB","LANDCOVER","VEGEGAIN1992","PC","A","2018",1.4489641148,
"GNB","LANDCOVER","VEGEGAIN1992","PC","A","2019",1.593927639,
"GNB","LANDCOVER","VEGEGAIN2004","PC","A","2018",0.3555343274,
"GNB","LANDCOVER","VEGEGAIN2004","PC","A","2019",0.5556695448,
"GNB","LANDCOVER","VEGELOSS1992","PC","A","2004",1.5113789655,
"GNB","LANDCOVER","VEGELOSS1992","PC","A","2018",6.2065864446,
"GNB","LANDCOVER","VEGELOSS1992","PC","A","2019",6.6894626283,
"GNB","LANDCOVER","VEGELOSS2004","PC","A","2018",4.8866629218,
"GNB","LANDCOVER","VEGELOSS2004","PC","A","2019",5.4255143811,
"SDN","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.665012612,
"SDN","LANDCOVER","VEGEGAIN1992","PC","A","2018",6.9481592169,
"SDN","LANDCOVER","VEGEGAIN1992","PC","A","2019",8.1420523141,
"SDN","LANDCOVER","VEGEGAIN2004","PC","A","2018",4.8013849417,
"SDN","LANDCOVER","VEGEGAIN2004","PC","A","2019",6.1548288515,
"SDN","LANDCOVER","VEGELOSS1992","PC","A","2004",5.9461647277,
"SDN","LANDCOVER","VEGELOSS1992","PC","A","2018",7.7812464173,
"SDN","LANDCOVER","VEGELOSS1992","PC","A","2019",8.2961529458,
"SDN","LANDCOVER","VEGELOSS2004","PC","A","2018",2.2702703049,
"SDN","LANDCOVER","VEGELOSS2004","PC","A","2019",2.921693271,
"TLS","LANDCOVER","VEGEGAIN1992","PC","A","2004",10.1068081087,
"TLS","LANDCOVER","VEGEGAIN1992","PC","A","2018",13.7688004069,
"TLS","LANDCOVER","VEGEGAIN1992","PC","A","2019",13.9322822059,
"TLS","LANDCOVER","VEGEGAIN2004","PC","A","2018",3.9176876088,
"TLS","LANDCOVER","VEGEGAIN2004","PC","A","2019",4.119032181,
"TLS","LANDCOVER","VEGELOSS1992","PC","A","2004",3.6510935116,
"TLS","LANDCOVER","VEGELOSS1992","PC","A","2018",5.9507374846,
"TLS","LANDCOVER","VEGELOSS1992","PC","A","2019",6.0161302042,
"TLS","LANDCOVER","VEGELOSS2004","PC","A","2018",2.6379551582,
"TLS","LANDCOVER","VEGELOSS2004","PC","A","2019",2.747158994,
"EU27_2020","LANDCOVER","VEGEGAIN1992","PC","A","2004",2.2058931432,
"EU27_2020","LANDCOVER","VEGEGAIN1992","PC","A","2019",3.4894092983,
"EU27_2020","LANDCOVER","VEGEGAIN2004","PC","A","2019",1.4109598759,
"EU27_2020","LANDCOVER","VEGELOSS1992","PC","A","2004",2.647275912,
"EU27_2020","LANDCOVER","VEGELOSS1992","PC","A","2019",3.7565374272,
"EU27_2020","LANDCOVER","VEGELOSS2004","PC","A","2019",1.2359326961,
